graph,algorithm,crossings,crossings_pct_vs_baseline,crossings_pct_vs_ebc,mean_edge_length,mean_edge_length_pct_vs_baseline,mean_edge_length_pct_vs_ebc,path_continuity,path_continuity_pct_vs_baseline,path_continuity_pct_vs_ebc,runtime_s
ugandan_village/friendship-1,collapse,7659,2.571313780634793,8.931873133266961,0.1654484795790452,20.268621615848254,47.220245731799395,76.89148967843401,3.0392181738504704,-0.2910362790730602,1.46
ugandan_village/friendship-6,collapse,16866,5.22835038682306,14.992841071793823,0.1943598621715212,29.473358912839874,104.41781214312574,78.6089469006048,8.515034284722551,3.8347503422596905,2.08
ugandan_village/friendship-2,collapse,18571,5.277777777777778,14.14259373079287,0.1855656599181379,29.341068084942695,102.76359512027825,77.33812880754638,1.5411500567308516,3.5586416229438558,2.45
ugandan_village/friendship-5,collapse,17738,0.3167062549485352,9.8328173374613,0.133522466855504,6.165837586082026,13.888087637764682,76.87591648539738,0.8441923481363698,2.6414878485002236,2.51
ugandan_village/friendship-17,collapse,2557,9.931212381771282,14.663677130044842,0.220049067371148,42.46654509977317,125.497048710241,70.29767070785579,15.738566429260498,12.59603383598552,0.35
ugandan_village/friendship-15,collapse,1586,6.657700067249496,12.24345364472753,0.1721267383270856,34.426947301032904,51.15303099661371,72.00391843074419,8.54186585921923,7.114812009137393,0.38
ugandan_village/friendship-14,collapse,10697,10.861229142916365,20.8564004067337,0.1689638661212766,9.746201715445755,98.72304020578672,79.11324070601178,7.6209612886207765,5.844931079862086,1.39
ugandan_village/friendship-7,collapse,29025,3.0936989415358385,8.092507075823029,0.2313245936506783,12.806335964350655,92.47588690308143,81.07062878789078,4.55417252015247,4.767713754698662,3.15
ugandan_village/health-advice_2,collapse,3602,0.47419804741980476,18.99570531879749,0.1492928681123297,21.03729006525353,56.62676120087508,65.4196305829756,4.462906460420337,4.428121501714978,0.79
ugandan_village/health-advice_1,collapse,4263,-3.399048266485384,14.320193081255027,0.1386270049564001,17.817248501676318,42.598425691559996,65.8834576805185,1.2990165738209616,-4.072730766034818,0.9
ugandan_village/health-advice_6,collapse,1784,-2.4603608529250955,23.974982626824183,0.1632561396083446,28.91153563361567,66.46122921495166,65.58282502852539,5.937064086044051,7.8485120480987955,0.42
ugandan_village/health-advice_5,collapse,3108,-3.056768558951965,12.649510692279812,0.1288373774212951,14.865262896380267,7.215557715098689,68.52247971645309,11.56139963078349,9.765084272518147,0.78
ugandan_village/friendship-13,collapse,29095,8.417796989119093,14.854729196273489,0.1977704137988994,30.399700395979266,125.89583902023527,82.27113955175093,2.822260180311782,3.5899279241743836,3.37
ugandan_village/health-advice_7,collapse,9672,10.197106072689985,14.896650035637919,0.1941690438803093,27.997448779411314,114.47550125282007,75.4186990497347,1.4789885616715484,0.5511657547237477,1.24
ugandan_village/friendship-12,collapse,28683,8.833238474672738,10.069457768909015,0.1596114045190746,20.34299094895587,94.74430732526355,76.9136530860808,5.546526211793,3.296428446403341,3.82
ugandan_village/health-advice_3,collapse,15283,-9.728292971057295,-0.3910578113797823,0.1363119033216066,14.014845444774718,62.115208839459925,68.79922701640324,2.3887678288086933,2.3904231635265387,2.15
ugandan_village/health-advice_13,collapse,1150,5.893186003683241,10.153256704980842,0.1388535624886804,20.2112842737828,27.494375538522583,67.92634721246897,7.253294669816944,1.3236396465710585,0.41
ugandan_village/health-advice_14,collapse,2674,-12.5,17.590149516270888,0.153976271299973,16.001140588048198,76.13321242498779,72.29335579402077,3.1023575768525693,2.7310628755780906,0.53
ugandan_village/health-advice_9,collapse,12821,-0.9884933199474862,5.862439104945917,0.1579386811022929,12.66481680260456,8.537283123445851,67.04302064905448,3.440997821740357,0.6078547953838757,2.0
ugandan_village/health-advice_17,collapse,479,6.444444444444445,20.95959595959596,0.1915150590106963,21.15717843235584,27.22972975401483,62.11438982898877,3.932769429326022,2.8847340408624924,0.13
ugandan_village/health-advice_15,collapse,527,50.142450142450144,55.45722713864307,0.1302270591981913,10.92182509479635,11.426157497939423,64.81529733647498,17.915198182174883,18.808739432502623,0.22
ugandan_village/health-advice_11,collapse,5102,-4.990689013035381,11.812404120096428,0.1298814231775664,16.37550603691949,55.79126222609867,69.27933357494676,7.108421172083292,3.246966248901103,1.32
urban_streets/brasilia,collapse,14,250.0,250.0,0.0468294874550534,10.636621693664983,8.53730349087693,47.377797183592016,1.1198802531393703,1.1541131176364818,0.28
ugandan_village/health-advice_12,collapse,7207,12.662185399405972,20.03664223850766,0.145797903929176,12.643453888923117,23.106330081326767,76.8295226146181,8.515222963000431,9.084758512170753,1.38
urban_streets/irvine2,collapse,9,0.0,800.0,0.0358292447481682,-8.398182809832042,-18.88137182738359,49.20661674029427,7.893795006307041,9.882973325822302,0.32
urban_streets/los-angeles,collapse,20,122.22222222222223,233.33333333333334,0.0438244860170058,-0.09789860806804032,4.256155838456038,49.69638693354215,1.8043722262485045,2.920298861625984,0.52
urban_streets/new-delhi,collapse,9,350.0,800.0,0.043065661409225,17.672319845601503,14.881658315724374,50.61988469630284,2.3945800582237045,1.9538762154959737,0.53
ugandan_village/health-advice_10,collapse,22939,-5.561959654178675,8.937645438571497,0.1474050306190547,25.215567890015798,66.65820262671264,71.00642944598845,0.08560363196460534,0.3334929935850399,3.42
urban_streets/new-york,collapse,48,-18.64406779661017,54.83870967741935,0.0510749765028329,1.192437940139368,5.488024396154827,45.68867178803616,2.9975718935990106,2.2821395657081682,0.79
urban_streets/walnut-creek,collapse,6,0.0,,0.0380861876540768,-15.850242262443455,-1.194528085832411,51.473052169171325,3.524033326567631,1.5284084815953798,0.23
urban_streets/london,collapse,6,50.0,100.0,0.0301225195223035,2.7468311946602593,1.6900281611812313,49.8382657712687,2.3835321809514296,2.5515735148983056,2.5
zebras,collapse,557,-2.961672473867596,20.04310344827586,0.1921408450001642,23.54797840401454,77.91015587043812,78.26872527098925,170.10782377457684,125.98242782954148,0.08
windsurfers,collapse,4808,6.820706509664519,16.52932622394571,0.2549731224870811,7.923690657056628,11.725667758748477,42.235473524533624,16.957259303999194,46.58633154928145,0.59
urban_streets/bologna,collapse,70,311.7647058823529,536.3636363636364,0.0304782556901618,11.162098136616013,12.047172393100032,50.26615735295963,3.798502555449536,2.6196429859430674,4.24
urban_streets/vienna,collapse,65,1525.0,1525.0,0.0320437003023012,-10.108987179199955,-10.883069224129763,50.90660322280024,4.644654977678329,4.218809853075253,2.12
ugandan_village/health-advice_16,collapse,18697,-7.509275290625773,10.69208454206382,0.1238218635283493,10.459073356840044,32.24065351961183,70.08008467337126,5.29421217908059,-1.7267059055975835,3.9
urban_streets/savannah,collapse,92,4500.0,4500.0,0.031738279817651,5.76564279069465,8.21163208185308,48.456894084883615,5.4845053387848175,5.184237565678643,4.57
ceo_club,backbone,168,-4.0,3.7037037037037037,0.2054501606874682,-7.957368057580597,8.839150120464554,87.07890346881457,14.914673817870417,14.601048892037774,0.27
dutch_criticism,backbone,156,-15.675675675675675,20.930232558139537,0.1174296595830315,-10.998282655732243,20.78765063139236,56.50023629808294,12.869846316035389,14.963381236467365,0.24
dolphins,backbone,240,-6.25,6.666666666666667,0.0874939136409266,-3.683039421497865,-16.09470554730673,45.619821993673995,9.774530930581584,0.6187138708618666,0.65
elite,backbone,166,-2.9239766081871346,32.8,0.1689899566842898,-3.8760842782357314,1.8361748003329281,72.20788364132709,15.459120307735013,17.15722678663481,0.38
blumenau_drug,backbone,544,-16.178736517719567,-7.482993197278912,0.1393623997976955,8.34201026011041,35.358934043140174,63.43163107840737,3.7701126420319304,-2.85248765451718,1.01
cs_department,backbone,2935,-2.6533996683250414,-2.6533996683250414,0.1302228597883136,-24.24529175581596,-18.578804820295694,43.45948505743471,-8.059615847393998,-6.242053465012053,4.46
adjnoun,backbone,6688,-1.2841328413284132,7.697262479871176,0.1322118436437475,-10.36550026266694,46.353180655696995,68.86724046675678,5.901505548346822,5.485416992555583,11.73
fullerene_structures/C180,backbone,84,0.0,2.4390243902439024,0.0880514581653198,-1.5961123880983632,-2.3578828460682955,60.28764511541368,-0.8701245480311158,-0.28734979636678154,7.38
football,backbone,4722,-14.765342960288809,3.2808398950131235,0.1562822339785115,-14.78635110117049,0.46924103029249525,68.29017707172456,5.958216002132152,1.9342884843861015,13.68
football_tsevans,backbone,4722,-14.765342960288809,3.2808398950131235,0.1562822339785115,-14.78635110117049,0.46924103029249525,68.29017707172456,5.958216002132152,1.9342884843861015,13.88
fullerene_structures/C240,backbone,119,8.181818181818182,8.181818181818182,0.07781320154174,-0.11598993633296047,0.07143334946887007,60.395071065733966,-0.6209446935330527,-0.3589088223643943,9.63
facebook_organizations/S2,backbone,8855,-0.7954290835760699,4.570146433632499,0.0994689173919613,1.492361233428779,10.463878596741631,51.8654021373775,4.666915556373121,1.1421109138292878,20.38
fullerene_structures/C60,backbone,26,8.333333333333334,18.181818181818183,0.1517156561662437,-2.0257966398023908,1.9750099820654787,62.82426594536633,-0.7851212146697403,-1.066418729014873,0.2
celegans_interactomes/BPmaps,backbone,149,-7.453416149068323,65.55555555555556,0.052557600923183,12.505267746316322,28.060619255617993,51.03966100373426,0.7530966116017782,-1.6185330274175578,21.43
fullerene_structures/C260,backbone,126,-2.3255813953488373,0.8,0.074722636032447,1.979756928841099,0.572219131884387,60.68673103665591,-0.00019483209122964245,-0.14490427046358068,10.26
kangaroo,backbone,465,-0.2145922746781116,10.451306413301662,0.1830279817824755,-21.95463534265555,23.922101033674448,23.73240518309288,10.096965901191895,-10.14049841748998,0.35
karate/77,backbone,67,0.0,28.846153846153847,0.1429135417607001,-5.7446807730149345,16.309526030815448,38.73060240758408,-0.379699619097948,3.1314124355439374,0.14
karate/78,backbone,72,5.882352941176471,26.31578947368421,0.1451750236520591,-9.774297702533596,14.099281138508848,38.778881459838615,1.127379173689359,3.4343257742054747,0.15
interactome_pdz,backbone,86,-2.272727272727273,13.157894736842104,0.0614744885981165,-9.476981957419813,2.5987051683906572,53.620344249288955,13.268442844626847,3.5251981269782013,1.62
lesmis,backbone,702,-5.390835579514825,2.4817518248175183,0.0918417505103579,-13.23407864253784,13.069852419667615,45.948544556234694,1.6323310444075765,-0.7246396244452786,1.11
game_thrones,backbone,1892,-15.15695067264574,4.472667034787411,0.0812268233065803,-13.934061088174836,-12.223608947047513,49.17510582937804,6.8051790799927945,4.0082642776033,2.71
malaria_genes/HVR_3,backbone,52,-16.129032258064516,4.0,0.1469279472308822,-5.94301460094078,1.2796129863094714,9.645065074572054,-59.58443335230488,-48.03295613590999,0.16
macaque_neural,backbone,2695,1.544837980406933,3.45489443378119,0.1740668319493208,-12.044026687138853,-2.7219944815844106,39.59967560140304,6.13794660177014,1.4533412625876125,3.17
marvel_partnerships,backbone,16,-23.80952380952381,77.77777777777777,0.0383227769093466,2.594716117514035,23.28755421522395,54.97390024138997,16.73186908469894,8.407915808261833,10.27
mist/ppi_zebrafish,backbone,11,0.0,120.0,0.0849739308427584,-4.28855061590557,5.3304046849137725,41.8602396676729,15.28507659545466,15.29318885386419,7.7
montreal,backbone,171,0.5882352941176471,23.91304347826087,0.1844548340575653,3.8062193070292194,61.44318046177536,45.87536196477916,1.6388847035815373,1.0440741489079945,0.23
new_guinea_tribes,backbone,80,-29.20353982300885,-4.761904761904762,0.284932062982091,-2.8658443798474593,8.933734034915949,43.87672259964103,66.30669752791627,11.423204111851248,0.18
november17,backbone,105,8.24742268041237,16.666666666666668,0.173023208676936,-17.125461385393912,6.859420293433903,42.13201410185354,21.337055736131173,47.311829007825075,0.17
fullerene_structures/C320,backbone,157,-3.0864197530864197,2.6143790849673203,0.0669364928429746,0.4662823582799578,4.234930437455406,60.05264288628105,-0.9332750451629441,1.1701188552466075,25.84
plant_pol_vazquez/All sites pooled,backbone,213,-13.061224489795919,13.297872340425531,0.1358875423634001,-19.932300372098737,6.997410485150921,66.28677278579111,19.017645372855238,14.626577979631495,3.01
mist/genetic_mouse,backbone,9,-35.714285714285715,-10.0,0.0481260810275105,11.924516238261873,21.373700169184488,53.32206475662166,7.04178897656666,2.227296434592067,11.36
terrorists_911,backbone,158,-2.4691358024691357,2.5974025974025974,0.0938080411236049,-12.315014543645324,-0.2380624209746001,50.43103282356254,13.83418807222383,0.9488642403815671,0.52
revolution,backbone,5,0.0,0.0,0.1238904622460775,-19.966556730743775,-2.007230644157835,40.016345614202464,13.180949556668322,8.383093198979028,6.83
fullerene_structures/C500,backbone,260,10.169491525423728,6.995884773662551,0.0542541510406539,4.145071659995016,1.1127304429073737,60.12854071740743,-0.5736224219913291,-0.228507089728966,33.36
polbooks,backbone,2237,-7.56198347107438,-2.1862702229995628,0.0874888106243373,-8.93330993723235,2.688171844319929,40.54230582893454,6.978272693213433,0.8939147603245323,8.14
train_terrorists,backbone,938,-15.342960288808664,4.222222222222222,0.0955578640024905,-8.92409257592835,3.9289301349745895,40.6790507686739,8.53040920383719,0.584876532452575,1.59
london_transport,backbone,47,-26.5625,46.875,0.0300867649511326,6.380975488137858,3.3475592588932006,42.31308409094886,2.9471379170680065,-0.5910130728841354,29.3
fullerene_structures/C540,backbone,272,0.7407407407407407,4.615384615384615,0.0512391246152846,1.465274145883322,-0.7647424284205577,60.647841759583656,0.5155456558632876,0.3209093996109839,34.44
ugandan_village/friendship-1,backbone,7583,1.5535020758001874,7.8509458114066275,0.1437117139853472,4.467625178816262,27.878321404293832,76.39414691975654,2.3727489815787774,-0.9359650129189686,7.37
ugandan_village/friendship-6,backbone,15591,-2.7264786623409036,6.299856821435877,0.1469205329992389,-2.1284812195989695,54.523539886554666,76.91628845145014,6.1784187099764365,1.5989136542943576,9.92
ugandan_village/friendship-5,backbone,17116,-3.2009953625155525,5.981424148606811,0.1065486751961435,-15.281453284356498,-9.119228065505842,75.595921811113,-0.8348774443212349,0.9324928366272769,11.14
ugandan_village/friendship-2,backbone,16965,-3.826530612244898,4.2716656422864165,0.1430778860033036,-0.2733231829272972,56.33812075487105,77.06945277693785,1.1883916753048234,3.1988743878753354,11.86
ugandan_village/friendship-17,backbone,2274,-2.235597592433362,1.9730941704035874,0.1699009027431423,9.999078443364269,74.10731433441933,66.21596817114587,9.018423422634685,6.058356096394945,1.49
ugandan_village/friendship-15,backbone,1500,0.8742434431741762,6.1571125265392785,0.1088597959813814,-14.983051443277043,-4.404810802892364,68.55875267208266,3.3484718358219103,1.9896981178108948,3.3
ugandan_village/friendship-7,backbone,27328,-2.9338637493784185,1.772679874869656,0.1303603468454075,-36.42927087606192,8.46759948902454,77.51513251247428,-0.031236234320915657,0.1729397704814287,13.18
ugandan_village/friendship-14,backbone,9053,-6.176805886620375,2.282227996836516,0.1286867388328802,-16.414786650778765,51.35200538488254,73.87823171713518,0.4995654930538004,-1.1589428694956296,6.42
ugandan_village/health-advice_2,backbone,3050,-14.923291492329149,0.7598282127518996,0.129915177308295,5.327074217045558,36.297156789334686,65.04275668673557,3.861109381784105,3.8265248146554187,8.38
ugandan_village/health-advice_1,backbone,4228,-4.192159528665307,13.381603647090373,0.1141359933366953,-2.997336672141121,17.40578951174782,69.12197540772091,6.278394895361231,0.6425979807163709,10.91
ugandan_village/friendship-13,backbone,27539,2.6196154419436577,8.712300647402495,0.1391459393059897,-8.254281071241063,58.93423137470423,82.11230330633614,2.623747046288275,3.389932697368091,16.53
ugandan_village/health-advice_5,backbone,2894,-9.731752963194012,4.893077201884741,0.1231044538856802,9.754061610980543,2.444748137074994,68.5490948254307,11.604731670446304,9.807718597661344,7.68
ugandan_village/health-advice_6,backbone,1634,-10.661563696008749,13.551077136900625,0.1074276522176908,-15.172172696721876,9.536701546010942,60.328229911913915,-2.5507736881379115,-0.7924738273231056,2.65
ugandan_village/friendship-12,backbone,26814,1.7416050085372794,2.8972715760389884,0.1127232298113274,-15.009515355148157,37.53533073164595,75.18799706812156,3.1784551239690004,0.9788411750936291,20.64
ugandan_village/health-advice_7,backbone,8675,-1.1621282898484675,3.0529817058683775,0.1302626509020913,-14.13004537948592,43.885692530725564,77.16423972337864,3.82768595749688,2.8783890006649253,11.89
ugandan_village/health-advice_3,backbone,16169,-4.494979326639102,5.38356253666167,0.089604938604247,-25.05208292816509,6.566799970519826,72.0792829612745,7.270230908689749,7.271965162760579,21.79
ugandan_village/health-advice_9,backbone,12492,-3.5292300563750096,3.145900421104781,0.1375379047734,-1.8879812306839505,-5.4823656471617115,67.7929688068298,4.598096428035765,1.7332616555025697,14.98
ugandan_village/health-advice_13,backbone,1133,4.327808471454881,8.524904214559387,0.1088661128187615,-5.750093830651835,-0.03989222627358694,69.9097517172696,10.38502008318902,4.2822230470474265,3.83
ugandan_village/health-advice_11,backbone,5050,-5.95903165735568,10.672802980495288,0.1135376338375961,1.7312504654392924,36.18707628065838,67.4859522883948,4.335787137514523,0.5742907537805708,13.89
ugandan_village/health-advice_15,backbone,374,6.552706552706553,10.32448377581121,0.0866798423756533,-26.169826958894667,-25.83414055486672,65.1235346219137,18.475958713920352,19.373749311867357,1.11
ugandan_village/health-advice_14,backbone,2242,-26.63612565445026,-1.4072119613016711,0.110158831490123,-17.009614593108346,26.010512551888713,71.94373131420777,2.603734878550845,2.2342358293852587,4.26
ugandan_village/health-advice_17,backbone,428,-4.888888888888889,8.080808080808081,0.1465148121070868,-7.3110943591648425,-2.665408946751309,61.44564181938238,2.8137882579726536,1.7770364316911194,0.71
ugandan_village/health-advice_12,backbone,6143,-3.970611224011255,2.3151232511658892,0.1214204276740155,-6.190583147784844,2.5228953573591633,72.3219126593285,2.148603951425018,2.6847246878519493,13.09
urban_streets/irvine2,backbone,5,-44.44444444444444,400.0,0.0368049663060136,-5.903632104159413,-16.67230504947129,48.760333238584685,6.915243261888469,8.886380563248723,5.01
urban_streets/brasilia,backbone,6,50.0,50.0,0.0457732890927882,8.141308911274207,6.089339004787418,47.06116520206651,0.4440829396403451,0.47808702145097987,5.68
ugandan_village/health-advice_10,backbone,22601,-6.953478797859201,7.332478510709028,0.1065449442409693,-9.493687950033436,20.461213783486105,73.31777304218268,3.343508878445705,3.5994673331470963,26.37
urban_streets/new-delhi,backbone,1,-50.0,0.0,0.038171297234854,4.298992518877364,1.825486545601073,51.44693170198692,4.067541807218322,3.6196375768226186,7.39
urban_streets/los-angeles,backbone,12,33.333333333333336,100.0,0.0452971801523324,3.2592483250325706,7.759618017462796,49.5435686703161,1.4913199439319118,2.6038150628385033,14.36
urban_streets/new-york,backbone,20,-66.10169491525424,-35.483870967741936,0.0510921039716996,1.2263717850285418,5.523398721849421,46.19507122753125,4.139165873792844,3.415803910050003,15.78
urban_streets/walnut-creek,backbone,15,150.0,,0.0484193420985167,6.980408341445409,25.612360818827387,51.881958703193845,4.346437514228224,2.3349592468499165,5.09
windsurfers,backbone,4209,-6.487447233948012,2.011633543383422,0.2108229159329215,-10.763978020012264,-7.620337266546236,34.204507525990934,-5.281860903983133,18.713319924596835,2.85
zebras,backbone,569,-0.8710801393728222,22.629310344827587,0.1020260260244508,-34.39651387030436,-5.530413417116463,52.5626135468565,81.3952266104928,51.76211163857182,0.29
urban_streets/bologna,backbone,17,0.0,54.54545454545455,0.0320100167772099,16.74882783700547,17.67838371734003,50.71138887937529,4.717895804627387,3.5285945090531077,37.34
ugandan_village/health-advice_16,backbone,18393,-9.01310907741776,8.892309513942337,0.1094390414722826,-2.371562132713128,16.879926956850316,72.44965398865193,8.854452373125424,1.5961408529785,40.15
urban_streets/savannah,backbone,27,1250.0,1250.0,0.0338550327279186,12.819576824605894,15.428698931414388,49.58491134943396,7.940055687436265,7.6327980475949575,36.42
urban_streets/london,backbone,5,25.0,66.66666666666667,0.0299128100023951,2.0315195612496586,0.9820738690655558,49.16143043181405,0.9930987120924503,1.1588579378731567,49.43
urban_streets/vienna,backbone,10,150.0,150.0,0.0318903993933095,-10.539036575668169,-11.309415319168915,49.4564324701109,1.6636543124064977,1.2499401905767156,30.45
ceo_club,repair,119,-32.0,-26.54320987654321,0.150786096032436,-32.4471244378327,-20.119650978914358,71.88985563720296,-5.129727381999699,-5.388647163303697,1.22
dolphins,repair,159,-37.890625,-29.333333333333332,0.0735241219671965,-19.061570543680492,-29.491517223117064,43.30728173632458,4.2098879549071055,-4.4818063920483135,1.66
dutch_criticism,repair,144,-22.16216216216216,11.627906976744185,0.1400064844459878,6.113034809708364,44.01007709158918,51.703353032136114,3.2871699858524908,5.202963302275702,1.01
blumenau_drug,repair,480,-26.040061633281972,-18.367346938775512,0.1764180175034215,37.149494341156526,71.35005446183526,62.23469028262662,1.8119936548269417,-4.685639644431953,3.56
elite,repair,124,-27.485380116959064,-0.8,0.1566634006136224,-10.887606501950136,-5.5920140892810455,56.31193395795057,-9.95822021446036,-8.633937392817813,1.7
cs_department,repair,2643,-12.338308457711443,-12.338308457711443,0.1530039780176719,-10.992803154761793,-4.335023991186918,48.23654691381543,2.0464611485935262,4.063809789763273,5.3
adjnoun,repair,5600,-17.343173431734318,-9.822866344605474,0.1546525908685521,4.848455581162874,71.19418311150064,64.14273241745354,-1.3636688946165765,-1.751212474338859,7.84
fullerene_structures/C180,repair,77,-8.333333333333334,-6.097560975609756,0.0876069675516877,-2.092862871279178,-2.8507878526906856,61.0188807047908,0.3322327966990125,0.9220760884960981,3.41
celegans_interactomes/BPmaps,repair,88,-45.3416149068323,-2.2222222222222223,0.0299592234734522,-35.86901991057746,-27.002057874840624,48.66890837751567,-3.926806500884298,-6.188275784514292,8.93
fullerene_structures/C240,repair,103,-6.363636363636363,-6.363636363636363,0.0770022042511395,-1.1570171647589,-0.9715472721341795,61.09023347017721,0.5229331398575258,0.7879851095759106,6.11
football,repair,3855,-30.415162454873645,-15.682414698162729,0.1485076430312828,-19.02548466385207,-4.5288142950265,65.93456092470697,2.303270368272538,-1.581854922832989,10.38
football_tsevans,repair,3855,-30.415162454873645,-15.682414698162729,0.1485076430312828,-19.02548466385207,-4.5288142950265,65.93456092470697,2.303270368272538,-1.581854922832989,10.53
fullerene_structures/C60,repair,24,0.0,9.090909090909092,0.1412631274188757,-8.775780148431195,-5.0506111719089795,64.06327227727476,1.17157276630655,0.8847275643572867,0.71
fullerene_structures/C260,repair,114,-11.627906976744185,-8.8,0.0717995700920289,-2.0095770925305443,-3.362053585274853,61.02883059437307,0.5635180015936263,0.41799281595627963,6.32
facebook_organizations/S2,repair,7164,-19.740085144521622,-15.399149740198395,0.0888723951960929,-9.319720437101566,-1.3039476959639842,51.56810837859723,4.066962225956995,0.562361850187617,14.35
