graph,tags,nodes,edges,algorithm,crossings,mean_edge_length,edge_length_var,path_continuity,runtime_s,status
ugandan_village/health-advice_3,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",185,638,cf_cross_sep_vpsc,14954,0.16122565219140406,0.007116750036374736,72.06020661806797,8.44,ok
ugandan_village/health-advice_7,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",121,473,cf_cross_sep_vpsc,8775,0.12068363342986405,0.004255609050764009,80.69307449810938,4.61,ok
ugandan_village/health-advice_14,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",120,326,cf_cross_sep_vpsc,2073,0.1308015891709459,0.006922816432215668,77.92507237469907,3.9,ok
ugandan_village/health-advice_13,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",157,286,cf_cross_sep_vpsc,1009,0.11184149197705258,0.005191988452888177,72.58348789997444,4.48,ok
ugandan_village/health-advice_9,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",173,623,cf_cross_sep_vpsc,13593,0.15443865533971124,0.008311027266249481,79.27845153864826,8.88,ok
ugandan_village/health-advice_15,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",117,196,cf_cross_sep_vpsc,330,0.10430679723385165,0.005113194392963474,63.63355158734551,2.29,ok
ugandan_village/health-advice_17,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",63,146,cf_cross_sep_vpsc,411,0.11735858975209879,0.006812300602504345,68.32850174316536,1.15,ok
urban_streets/brasilia,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",179,230,cf_cross_sep_vpsc,8,0.04002250810359094,0.00026267344365737294,56.79372162063665,1.26,ok
ugandan_village/health-advice_12,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",218,534,cf_cross_sep_vpsc,5784,0.1189399576121562,0.004809243832153357,76.23526960914064,9.8,ok
ugandan_village/health-advice_11,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",234,527,cf_cross_sep_vpsc,5203,0.119620787026187,0.005630556597491211,72.68297432088553,10.25,ok
urban_streets/irvine2,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",178,189,cf_cross_sep_vpsc,5,0.044936629287697934,0.00046907771133412445,54.78030139784177,0.71,ok
urban_streets/new-delhi,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",252,328,cf_cross_sep_vpsc,1,0.03579688322508961,0.00019377124440241028,53.00526779162278,0.98,ok
urban_streets/los-angeles,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",240,339,cf_cross_sep_vpsc,5,0.03962880748317318,0.00028783513817662884,51.11280688988377,2.08,ok
ugandan_village/health-advice_10,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",204,820,cf_cross_sep_vpsc,23623,0.15278438219344143,0.008099111468667344,82.87293426535861,13.7,ok
urban_streets/new-york,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",248,418,cf_cross_sep_vpsc,27,0.04122396514974116,0.0004500223239078027,44.42989699418142,2.49,ok
urban_streets/walnut-creek,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",169,196,cf_cross_sep_vpsc,9,0.042177223588927594,0.0002964063627748588,63.84302451049755,1.04,ok
urban_streets/bologna,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",541,771,cf_cross_sep_vpsc,23,0.026315914313626412,9.920725297941881e-05,53.78672327897685,7.47,ok
zebras,"[""Animal"", ""Metadata"", ""Social"", ""Unweighted""]",23,105,cf_cross_sep_vpsc,546,0.1584410115135665,0.005579303678203614,31.462092699116422,0.33,ok
urban_streets/london,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",488,729,cf_cross_sep_vpsc,16,0.027793650690500885,9.617406096568952e-05,52.849161533822375,6.22,ok
windsurfers,"[""Offline"", ""Social"", ""Weighted""]",43,336,cf_cross_sep_vpsc,4139,0.21487327779294962,0.01155019345910853,39.85390068518628,1.72,ok
urban_streets/vienna,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",467,691,cf_cross_sep_vpsc,5,0.03459243981423953,0.00018263208183969389,50.11574783286533,4.66,ok
urban_streets/savannah,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",584,958,cf_cross_sep_vpsc,2,0.02845152016477813,0.00012436617383166442,45.246360811404955,6.13,ok
ugandan_village/health-advice_16,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",349,862,cf_cross_sep_vpsc,22655,0.12741015661873367,0.005736774525355644,89.35090359118266,18.24,ok
