graph,tags,nodes,edges,algorithm,crossings,mean_edge_length,edge_length_var,path_continuity,runtime_s,status
ugandan_village/health-advice_2,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",170,394,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",3076,0.10782452114906406,0.0020325155219445825,61.18891192825909,18.91,ok
ugandan_village/health-advice_1,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",187,431,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",3997,0.11618356231632927,0.0019962604185572324,63.862200232262154,24.43,ok
ugandan_village/health-advice_6,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",131,284,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",1516,0.12803382038793273,0.004775714840312784,60.264838398319405,12.4,ok
ugandan_village/health-advice_5,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",166,386,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",2798,0.11800072348627502,0.0034280775633571043,62.198732919455146,22.83,ok
ugandan_village/friendship-14,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",124,525,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",8923,0.15308300305228673,0.006281233578606806,76.47782170070072,66.53,ok
ugandan_village/health-advice_7,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",121,473,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",8219,0.11706796144513532,0.003527729876546277,74.06035256712619,35.58,ok
ugandan_village/health-advice_3,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",185,638,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",14096,0.1230260946737703,0.0030742043408024345,68.01485614142146,55.16,ok
ugandan_village/friendship-13,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",183,809,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",24657,0.12960823060289395,0.004264939668774702,80.07866162942246,104.05,ok
ugandan_village/health-advice_13,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",157,286,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",1019,0.10538257796799619,0.0025572366859340913,63.74624046338978,14.15,ok
ugandan_village/health-advice_11,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",234,527,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",4709,0.09015287925591556,0.002121289235767224,63.399731272010506,43.98,ok
