graph,tags,nodes,edges,algorithm,crossings,mean_edge_length,edge_length_var,path_continuity,runtime_s,status
ugandan_village/health-advice_15,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",117,196,currentflow_repair,230,0.09386919425141606,0.005994296513283215,56.16755179736145,11.96,ok
ugandan_village/health-advice_14,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",120,326,currentflow_repair,1753,0.11751692735168857,0.007170437556409507,68.87153460230705,27.7,ok
ugandan_village/health-advice_17,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",63,146,currentflow_repair,328,0.1034011229034491,0.006942148231015694,55.805091598915965,5.78,ok
urban_streets/brasilia,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",179,230,currentflow_repair,4,0.03394667207549808,0.0004949892922953172,45.302592745322826,8.97,ok
urban_streets/irvine2,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",178,189,currentflow_repair,0,0.03176873177037144,0.0008284013084383646,44.12668516751646,6.97,ok
ugandan_village/health-advice_9,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",173,623,currentflow_repair,10011,0.11032762175954469,0.006174274369137333,62.20492371955987,87.32,ok
ugandan_village/health-advice_11,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",234,527,currentflow_repair,3572,0.09672078913516714,0.006072638079547502,64.49309971657871,91.78,ok
urban_streets/los-angeles,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",240,339,currentflow_repair,5,0.037822704196711264,0.000429950817593206,47.83481086694164,16.3,ok
urban_streets/new-delhi,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",252,328,currentflow_repair,0,0.03238553550008496,0.0003079989721679244,48.68979445906317,14.39,ok
urban_streets/new-york,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",248,418,currentflow_repair,22,0.04098801938565498,0.0005217553837284213,43.01436098903807,18.5,ok
urban_streets/london,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",488,729,currentflow_repair,2,0.02631247869492608,0.00015322208349647615,47.90545557577446,60.91,ok
ugandan_village/health-advice_10,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",204,820,currentflow_repair,17702,0.09751502678624971,0.005539190837262851,69.19817190697289,137.66,ok
urban_streets/walnut-creek,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",169,196,currentflow_repair,1,0.03283700979568626,0.0005888298206396894,48.239062557693316,5.84,ok
zebras,"[""Animal"", ""Metadata"", ""Social"", ""Unweighted""]",23,105,currentflow_repair,540,0.14164256544076137,0.005640701947609383,27.72245637418273,1.09,ok
windsurfers,"[""Offline"", ""Social"", ""Weighted""]",43,336,currentflow_repair,3666,0.1944450443640371,0.01182912322911298,26.007585613327183,9.24,ok
urban_streets/bologna,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",541,771,currentflow_repair,3,0.023964416474025464,0.0001576426313478996,47.933228710795646,99.3,ok
urban_streets/vienna,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",467,691,currentflow_repair,1,0.03359172056191638,0.000249446961248662,48.333344157928366,40.27,ok
urban_streets/savannah,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",584,958,currentflow_repair,0,0.028105141606914266,0.0001335502273207389,44.75852892740745,63.04,ok
ugandan_village/health-advice_16,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",349,862,currentflow_repair,13408,0.07754079053020309,0.003170550801620525,65.52336980223826,158.42,ok
