graph,tags,nodes,edges,algorithm,crossings,mean_edge_length,edge_length_var,path_continuity,runtime_s,status
ugandan_village/health-advice_12,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",218,534,currentflow_repair_expand,4759,0.10570616969022277,0.004318866539105958,70.22980943913602,36.84,ok
ugandan_village/health-advice_15,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",117,196,currentflow_repair_expand,222,0.10731808518322092,0.004993410795486629,62.27395718820297,10.43,ok
ugandan_village/health-advice_14,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",120,326,currentflow_repair_expand,1710,0.1252194954254571,0.007020537189516025,71.71127638762583,24.41,ok
ugandan_village/health-advice_17,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",63,146,currentflow_repair_expand,316,0.1160330270392716,0.0052663001854942005,63.5987999816662,5.38,ok
urban_streets/brasilia,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",179,230,currentflow_repair_expand,4,0.04647257571147648,0.00014746256317011504,56.858410795360065,5.34,ok
urban_streets/irvine2,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",178,189,currentflow_repair_expand,0,0.0510572880275904,0.0002974887118606117,53.57579309147498,6.53,ok
ugandan_village/health-advice_9,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",173,623,currentflow_repair_expand,9560,0.11648703957526392,0.006484038183061514,65.51032671877267,82.53,ok
ugandan_village/health-advice_11,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",234,527,currentflow_repair_expand,3443,0.09856958886373211,0.005730686659757515,65.62329421666826,87.52,ok
urban_streets/los-angeles,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",240,339,currentflow_repair_expand,5,0.04181769577839518,0.00019005753851570212,51.571247309608076,15.27,ok
urban_streets/new-delhi,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",252,328,currentflow_repair_expand,0,0.04053666774182419,0.00010933374746202574,55.78213585041196,13.2,ok
urban_streets/new-york,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",248,418,currentflow_repair_expand,22,0.04362508207769098,0.0004188998505107841,46.60831660811476,17.44,ok
urban_streets/london,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",488,729,currentflow_repair_expand,2,0.029560551862859427,4.851503418351818e-05,54.01830886699655,62.71,ok
ugandan_village/health-advice_10,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",204,820,currentflow_repair_expand,17222,0.09979621095454204,0.005361535109484362,71.70816064532369,131.9,ok
urban_streets/walnut-creek,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",169,196,currentflow_repair_expand,1,0.05116745973641774,0.00021443187308864355,60.56525250558139,5.2,ok
zebras,"[""Animal"", ""Metadata"", ""Social"", ""Unweighted""]",23,105,currentflow_repair_expand,495,0.17056050158245897,0.005962354197669168,28.536326901409872,1.07,ok
windsurfers,"[""Offline"", ""Social"", ""Weighted""]",43,336,currentflow_repair_expand,3632,0.19931336154188678,0.011472489337245711,24.743666525546757,9.97,ok
urban_streets/bologna,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",541,771,currentflow_repair_expand,3,0.028498795991917163,5.743538907642931e-05,54.036582016529564,96.24,ok
urban_streets/vienna,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",467,691,currentflow_repair_expand,1,0.03617295926293012,0.00013140863865059322,50.55840123099243,45.62,ok
urban_streets/savannah,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",584,958,currentflow_repair_expand,0,0.029729203945629154,8.431211630938689e-05,46.69194634960541,67.69,ok
ugandan_village/health-advice_16,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",349,862,currentflow_repair_expand,12649,0.08057164265200778,0.0032849623968315023,67.62099052023788,152.35,ok
